,id,name,level,joined_time,num_message,reaction_score,point
3906,1894021,Sigduck,Junior Member,1685864631,6,0,1
3907,1823707,thanhhcmut102,Junior Member,1659630479,8,0,1
3908,1396118,Kingdom_ver1,Đã tốn tiền,1389288146,63,56,18
3909,1370462,thefuture669,Senior Member,1385002603,727,31,28
3910,1682813,Alphonso Davies,Senior Member,1597818739,507,482,63
3911,1837238,kieisreal,Junior Member,1665332479,18,1,3
3912,2010761,condao,Senior Member,1718865396,"1,144",412,83
3913,1785359,kuchu4y,Junior Member,1641198231,32,2,8
3914,1929250,The keeper1,Junior Member,1695829560,16,1,3
3915,999442,anabelclone,Đã tốn tiền,1330269978,"4,522","3,963",113
3916,1335388,beovila1,Senior Member,1379904911,"3,478","1,164",113
3917,1253763,vuduy190,Senior Member,1367603963,454,154,43
3918,1975515,Hoang132,Junior Member,1709799163,1,0,1
3919,364760,victo,Member,1264566354,407,519,93
3920,1171195,manhchinh261,Senior Member,1355712102,15,1,3
3921,1412,in_love,Senior Member,1155717343,109,16,18
3922,1935352,daoskh,Junior Member,1697646602,2,0,1
3923,1915782,Trangminhchoto,Junior Member,1691110765,5,0,1
3924,972480,mrleenh,Junior Member,1324185954,24,0,1
3925,1949769,nguyenkhoi489,Junior Member,1701924005,1,0,1
3926,935107,claymen95,Senior Member,1320387670,191,7,18
3927,1839396,Datng2204,Junior Member,1666320916,15,0,1
3928,1875587,simson-dream-sh,Junior Member,1680653512,4,-1,1
3929,1855861,viemmadanh,Junior Member,1673263408,16,0,1
3930,1859016,HalaVamos,Junior Member,1674754028,3,1,1
3931,1851632,PhongSGC,Junior Member,1671796761,10,0,3
3932,1871018,duynehehe,Junior Member,1678938923,1,0,1
3933,1839822,Mít Sấy Khô,Senior Member,1666529147,18,1,3
3934,1953054,MuonBungChay2,Senior Member,1702885203,41,-1,8
3935,1974180,shrakram,Junior Member,1709466385,1,0,1
3936,1841681,haihai510,Junior Member,1667335390,8,-9,1
3937,1857746,tranphungvan,Junior Member,1674057732,6,-1,1
3938,1852564,Vĩkhùng,Junior Member,1672280879,5,1,3
3939,1831264,layna1991,Junior Member,1662900556,8,1,3
3940,1851952,Testo Ram,Junior Member,1671984775,12,0,1
3941,1861456,nhữ Bá,Junior Member,1675629955,12,0,1
3942,1896390,Nhím86hy,Junior Member,1686421155,4,2,1
3943,1887319,Bfan63,Junior Member,1684271610,8,0,1
3944,1875301,huytruongtran,Junior Member,1680551449,6,0,1
3945,1851766,Thảo Napati,Junior Member,1671868976,9,0,1
3946,1903981,nguyenlinh1026,Junior Member,1688101707,7,0,1
3947,1835703,CHGamesVN,Junior Member,1664691911,7,0,1
3948,1842886,Ronalboi,Junior Member,1667883763,6,0,1
3949,1876482,congphuong0011,Junior Member,1681016487,4,1,1
3950,1916545,trinhsat123,Junior Member,1691362200,5,0,1
3951,1866754,namphat,Junior Member,1677430699,6,0,1
3952,1921770,Motobycle7,Junior Member,1693160179,8,-1,1
3953,1890132,Ô Tô Không Người Lái,Junior Member,1684955497,10,0,1
3954,1838888,Aztech Vietnam,Junior Member,1666088584,11,1,3
3955,1871211,Chi_Chuot,Junior Member,1679001156,5,0,1
3956,1813674,babyyeu868,Junior Member,1655431094,3,0,1
3957,1870458,Shop Korea,Junior Member,1678728855,7,1,3
3958,338804,banglsvn,Junior Member,1261991000,20,0,1
3959,1163212,vvduong,Junior Member,1354525061,2,1,3
3960,1067067,taplamvozer,Junior Member,1341843870,27,0,1
3961,198172,hieunguyen127,Junior Member,1246334627,14,0,1
3962,1965061,Hahatinsi,Junior Member,1706609385,6,0,1
3963,1178061,tieunhadam,Junior Member,1356787836,30,0,6
3964,1415711,cmmo2011,Junior Member,1394962449,26,2,3
3965,1646097,chocobi0302,Senior Member,1516475015,268,122,43
3966,174763,duyetvn01,Junior Member,1243004333,6,0,1
3967,1931789,traxanhvimatcha,Junior Member,1696596461,9,0,1
3968,364488,eyesonme,Senior Member,1264522139,25,9,3
3969,2013251,tuibaynhinnguvai04,Senior Member,1719473745,192,204,43
3970,1788009,tungfmosi,Junior Member,1642646704,26,1,8
3971,35689,yeuai71,Junior Member,1192783845,4,0,1
3972,1123523,Make_Kuchi2306,Junior Member,1349175707,26,3,3
3973,1972301,khanh_NT,Junior Member,1708945636,1,0,1
3974,1859071,tiennh,Junior Member,1674789684,2,1,3
3975,1783677,LokiVuiTon,Junior Member,1640241449,92,7,8
3976,1913870,vuacobac03,Junior Member,1690588677,4,0,1
3977,1399009,huungphamVer5,Đã tốn tiền,1390055907,"2,776","1,972",113
3978,2031872,thesame12,Junior Member,1724076006,1,0,1
3979,2048631,Wazza To,Junior Member,1728013372,22,-4,1
3980,1845296,XECAT-BIENDONG,Senior Member,1668964996,15,0,1
3981,1857004,bdmexc,Junior Member,1673686374,5,0,1
3982,1970635,congthuanxxx,Junior Member,1708506614,2,0,1
3983,1584366,archeage,Junior Member,1482468664,200,20,18
3984,1912284,th2ngo,Senior Member,1690162629,176,93,28
3985,1967410,hoàng bin,Junior Member,1707581301,3,0,1
3986,2064614,anuoys,Junior Member,1732091285,3,0,1
3987,1965367,HoangNguyen34,Junior Member,1706712117,11,0,1
3988,1735387,bemakhoe85,Junior Member,1621167756,214,-1,18
3989,1776885,Thehuytong,Senior Member,1636830324,21,0,3
3990,1183881,MoonRider_D10,Senior Member,1357651240,880,364,63
3991,1615761,TuanUIT98,Junior Member,1498201184,105,43,28
3992,1576922,Dr. Strange,Senior Member,1478317567,"2,029","1,134",113
3993,1808557,amiral,Junior Member,1652916930,100,11,18
3994,1805321,sariel,Senior Member,1651208872,100,11,18
3995,1503957,toecubi,Member,1460536645,247,162,43
3996,1956682,Dq10md,Senior Member,1704103610,17,3,3
3997,1843572,lenguyen10012206,Junior Member,1668160249,11,1,3
3998,182719,hpit,Senior Member,1244533496,78,37,18
3999,1863276,Metaverse Citizen,Junior Member,1676226399,3,0,1
4000,1865000,Nissan sunny XV SE,Junior Member,1676840863,11,3,3
4001,1873387,W17594,Junior Member,1679768315,8,-1,1
4002,1848124,nhat_le,Junior Member,1670206539,9,0,1
4003,1923202,nmhuy321,Junior Member,1693770024,7,1,3
4004,1835723,vte89603,Junior Member,1664702652,6,0,1
4005,1841949,nhoxcon9961,Junior Member,1667456335,6,1,3
4006,1968811,egold4,Junior Member,1708066198,2,0,1
4007,1842213,thoaihero3,Junior Member,1667563479,3,1,3
4008,1722257,thuthuy1984,Junior Member,1615358489,131,-215,18
4009,1756218,cuikho210,Senior Member,1628651724,365,309,63
4010,1823630,Thuốc Chuột,Junior Member,1659612085,19,6,8
4011,1703982,khanhvanh9s,Junior Member,1607066754,70,2,8
4012,1950866,XxHellxX90hn,Junior Member,1702278267,34,0,8
4013,2061448,Sun Map,Junior Member,1731342349,5,0,1
4014,2059066,Minall,Junior Member,1730782825,8,0,1
4015,1848749,khacthuy90,Junior Member,1670467827,5,1,3
4016,2047983,Jenilca23,Junior Member,1727856795,1,0,1
4017,2057160,ohayoooo,Junior Member,1730260211,8,0,1
4018,1833212,amitoberoi,Junior Member,1663749635,5,0,1
4019,1845165,Dung281172,Junior Member,1668909738,13,1,1
4020,1863757,Duytandng,Junior Member,1676403085,6,0,1
4021,1916518,đặng đức thái,Junior Member,1691351409,4,0,1
4022,1841375,hellangel414,Junior Member,1667208585,1,0,1
4023,1846784,hpcom2,Junior Member,1669635420,15,0,1
4024,1877607,DungNguyenTien5,Junior Member,1681406634,9,0,1
4025,1967704,zzzzzzzzzzzzzzz,Junior Member,1707731447,3,0,1
4026,1671048,nhimchuaNDL,Senior Member,1583935392,267,-76,28
4027,1236005,Alone.no1,Junior Member,1364992804,4,1,3
4028,1676210,Zekbrai,Senior Member,1594511515,339,183,43
4029,1950112,Khố Rách Áo Ôm,Junior Member,1702016225,13,0,1
4030,1994622,Đối Tượng Kim Sang Sik,Senior Member,1715045802,374,210,43
4031,1870386,Hanakiubon,Junior Member,1678706992,5,0,3
4032,1843224,dream_land_9x2,Junior Member,1668021364,7,-1,3
4033,1874977,thanhhuymobile,Junior Member,1680419541,8,1,1
4034,1856874,m.diem318,Junior Member,1673621640,8,0,1
4035,1857798,vuongquocson,Junior Member,1674075219,5,1,3
4036,1889578,Jsksldllrktltlltl,Junior Member,1684824443,10,0,1
4037,1868525,sparklesnailbarandspa,Junior Member,1678060135,6,-5,1
4038,1865533,Anhnguyet2,Junior Member,1677014745,3,0,1
4039,1849682,thanhvykg,Senior Member,1670913312,65,17,8
4040,1843931,Shop Sk,Junior Member,1668346550,8,0,1
4041,1915466,Hoa Hồng Gai,Junior Member,1691032118,3,-1,1
4042,1888821,Buithithu,Junior Member,1684621188,5,2,1
4043,1858093,hoangvu0909,Junior Member,1674243674,2,0,1
4044,1862848,imbat43,Junior Member,1676055284,5,0,1
4045,1850290,lamtrungtin,Junior Member,1671160134,3,0,1
4046,1873241,Kim Xà Trảo,Junior Member,1679715747,4,0,1
4047,1853177,Kobayashi Kuro,Junior Member,1672548058,1,0,1
4048,2039044,leenguyen997,Junior Member,1725781058,1,0,1
4049,2043532,quoctran081995,Junior Member,1726807236,2,0,1
4050,1956174,holderx100,Junior Member,1703862668,2,-1,1
4051,1961176,0379355884,Junior Member,1705409819,1,0,1
4052,1378126,nospk,Đã tốn tiền,1386329589,117,1,18
4053,1679995,LadyButterfly,Junior Member,1597811928,233,29,28
4054,1931372,cariti11,Junior Member,1696487500,5,0,1
4055,1965237,Pradeep,Junior Member,1706678588,2,0,1
4056,1699378,hoang269,Junior Member,1605710575,1,0,1
4057,1492434,deluxtimes,Senior Member,1427246006,"3,155","1,266",113
4058,1924791,Thanhbinh.Arch,Senior Member,1694414616,127,113,43
4059,1944827,dennis.nguyen,Junior Member,1700475552,18,-2,1
4060,1964163,Mã giới thiệu Mexc,Junior Member,1706305629,4,0,1
4061,1804780,cuong.559,Senior Member,1651027348,99,8,18
4062,1678593,dembuon.vn,Senior Member,1597807199,190,77,43
4063,1476089,Shin ver01,Member,1421863250,267,111,43
4064,1175783,chongmonglenem,Senior Member,1356439097,"1,199",394,83
4065,1865285,hunglehii,Junior Member,1676942907,1,0,1
4066,1799635,Tớ là Vui,Junior Member,1649045291,77,41,18
4067,1871697,ndz9999,Junior Member,1679185130,11,0,1
4068,1839325,dinh phuong hieu,Junior Member,1666273826,6,0,1
4069,1841769,thocobay,Junior Member,1667377580,6,-1,1
4070,481528,elninovn,Senior Member,1279895599,52,10,8
4071,1962320,lbc796,Junior Member,1705796634,2,0,1
4072,1954615,sen tzu,Junior Member,1703343398,3,0,1
4073,1517850,Mr.OrangePauls,Junior Member,1460570533,72,25,18
4074,1448490,dinhdoan2203,Senior Member,1412480155,695,103,43
4075,1711738,minhle1991,Junior Member,1610514763,6,1,1
4076,1721903,vudaiquang,Junior Member,1615217845,42,4,8
4077,444896,long_vhl,Senior Member,1274771576,673,109,43
4078,1208542,orihancon,Junior Member,1361189442,294,0,18
4079,1455304,JenV99,Senior Member,1417049761,314,67,28
4080,1716715,VoLam1,Junior Member,1613310159,16,1,3
4081,1674619,royallord,Junior Member,1594505098,130,45,28
4082,1487779,aufblack5,Senior Member,1425969338,148,33,28
4083,1717806,daniel196,Junior Member,1613725591,119,52,28
4084,1468062,daicaxomtro_89,Junior Member,1419518174,30,8,8
4085,1598801,TheWalk,Senior Member,1489669649,686,453,63
4086,397244,annliz,Junior Member,1268307294,478,64,28
4087,1172546,phongquynh_2011,Senior Member,1355905228,537,89,43
4088,1707143,yurizeke,Senior Member,1608629754,865,839,93
4089,1574774,sodatrung,Senior Member,1477137822,"3,019","3,151",113
4090,1689503,NgheSiHaiQuangThang,Junior Member,1603089244,4,1,3
4091,1697803,Longquanbi,Junior Member,1605578365,169,76,28
4092,1734282,anhred122,Junior Member,1620815854,24,1,3
4093,1707538,Mr.Law,Junior Member,1608770332,11,0,1
4094,1760589,Hung92.hua,Junior Member,1630058417,3,-1,1
4095,1750982,Duyzzz,Junior Member,1626864906,11,0,1
4096,938023,ndn,Đã tốn tiền,1320483591,620,2,18
4097,1027223,maddyshot,Đã tốn tiền,1335337671,196,36,28
4098,1858228,tainguyen275,Junior Member,1674331262,8,3,3
4099,1846810,mắm xì teen,Junior Member,1669641998,4,0,1
4100,1908650,DUCHOAN13116,Junior Member,1689117947,7,1,1
4101,1742987,kakangocthien109,Senior Member,1623501094,731,127,43
4102,1839995,minhtuongexm,Junior Member,1666601209,7,-2,1
4103,1833167,CA hưng trung,Junior Member,1663738963,16,1,3
4104,1925882,Bắp.ngô,Junior Member,1694726034,6,1,3
4105,1886626,trypurity121,Junior Member,1684111457,9,0,1
4106,40359,truongk48a2,Junior Member,1194874009,346,14,18
4107,1934754,anhvan81,Member,1697511729,824,211,43
4108,1953337,Huyen39,Junior Member,1702969112,12,-6,1
4109,1852112,sagami001,Senior Member,1672060379,"1,254",954,113
4110,1725775,duongbinh0402,Senior Member,1617010527,149,24,18
4111,1955706,tungle_bkl,Junior Member,1703732153,2,0,1
4112,1955994,khoabkt2211,Junior Member,1703816474,5,1,3
4113,1733137,Xuxixu,Junior Member,1620389427,1,0,1
4114,1956856,Khuong-0x532..,Junior Member,1704176952,8,0,1
4115,1957491,hieuthu7,Junior Member,1704350021,3,0,1
4116,1816263,giangpc9x,Junior Member,1656580341,2,0,1
4117,1962118,kiemtienquaap,Junior Member,1705720222,9,-1,1
4118,1958868,Ananref,Junior Member,1704761894,28,0,1
4119,1958942,TheBigGuy46,Junior Member,1704775491,2,0,1
4120,1958947,MasterMind97,Junior Member,1704776711,1,0,1
4121,1958946,TranMNhut,Junior Member,1704776504,1,0,1
4122,1958953,Britta65,Junior Member,1704777874,1,0,1
4123,1477486,truongvanhieuVoz1991,Đã tốn tiền,1422244040,572,514,93
4124,1436773,cafelove752,Senior Member,1408964102,689,584,93
4125,1925879,1519dark,Junior Member,1694723365,5,1,1
4126,1834531,nntu25,Junior Member,1664244481,8,0,1
4127,1950928,minhhieu1722,Junior Member,1702286952,14,0,1
4128,1077164,tuan_lazy,Junior Member,1343292460,76,0,6
4129,1961313,quangduy17694,Junior Member,1705460840,1,0,1
4130,1794694,hichanoow,Junior Member,1646539647,3,0,1
4131,1849258,and 235 others,Junior Member,1670721572,69,1,8
4132,1832498,leminh.qng,Junior Member,1663470648,7,0,1
4133,1831855,Nguyễn Hoàng Dương 12,Junior Member,1663150280,10,2,3
4134,1864048,audimaudo,Junior Member,1676492198,15,1,3
4135,1842087,winluv94,Junior Member,1667514424,6,0,1
4136,1844725,bus618,Junior Member,1668684691,12,3,3
4137,1832471,Thuy ANhh,Junior Member,1663455393,4,0,1
4138,1857976,quademnay69,Junior Member,1674181219,8,0,1
4139,1913546,TMG Nortg,Junior Member,1690500034,1,0,1
4140,1859044,hoanganh887,Junior Member,1674766293,10,1,3
4141,1873032,kkpzoo8,Junior Member,1679637731,10,0,3
4142,1835316,luân trần 1988,Junior Member,1664511474,13,0,1
4143,1478037,TrenTungCaySo7,Senior Member,1422385295,703,150,43
4144,1840866,lethuynhan,Junior Member,1666963866,12,2,3
4145,1851109,kunhoctieuthu0,Junior Member,1671556312,14,0,1
4146,1052182,gattan9x,Junior Member,1339139422,217,74,28
4147,1833347,diemlr239,Junior Member,1663803283,7,1,3
4148,1920910,iuhue3,Junior Member,1692841856,25,0,3
4149,1818954,Luongga,Senior Member,1657725930,15,0,1
4150,1704560,mrbean_1102,Senior Member,1607336357,247,90,28
4151,1060319,cuibapvodanh,Member,1340420108,614,106,43
4152,1484955,lumia991,Đã tốn tiền,1425045616,253,53,28
4153,1959624,Keith Murphy,Junior Member,1704955948,1,0,1
4154,1625133,Manichee,Member,1502867031,464,145,43
4155,1469527,thaygiaotoan,Member,1419931782,214,537,93
4156,1453949,vphoa,Đã tốn tiền,1416972222,79,12,8
4157,17318,socket478,Senior Member,1183741943,931,275,63
4158,1159176,nguyenluc900,Member,1353998303,750,128,43
4159,421168,cr0ss,Member,1271590047,722,569,93
4160,1726842,đen đá đắng,Senior Member,1617502437,117,22,18
4161,1402622,hardcandy00,Senior Member,1391612265,490,641,93
4162,1428843,mangasus90,Senior Member,1404366279,157,331,63
4163,1350784,Assulin,Senior Member,1382687561,571,664,93
4164,1336633,Chemthanhver2,Junior Member,1380155413,57,2,8
4165,1212175,Cuongelite,Junior Member,1361760776,331,83,28
4166,528332,thanh121288,Junior Member,1284786929,205,10,18
4167,597109,taeyoona,Đã tốn tiền,1293701882,"1,916","1,282",113
4168,1734418,AquaGoat to the moon ✅,Member,1620875569,334,265,63
4169,985294,shouyong,Đã tốn tiền,1327688556,"4,255","1,203",113
4170,1717807,Blackjed32,Junior Member,1613725671,39,11,8
4171,745849,[R]eborN,Đã tốn tiền,1304735213,"6,503","2,776",113
4172,519208,man_bb,Senior Member,1283857361,330,421,63
4173,1333179,noobsaid123,Junior Member,1379519056,206,15,18
4174,103292,bonglinh,Junior Member,1221356659,31,3,8
4175,1439845,bu0m..h0ng,Junior Member,1409805833,67,14,8
4176,1715430,Rồi sao nữa,Junior Member,1612436565,74,43,18
4177,1698381,Bentoz,Junior Member,1605627529,12,3,3
4178,1718955,Nomotoko,Junior Member,1614153451,122,37,28
4179,890935,IH.NTD,Đã tốn tiền,1316515417,468,123,43
4180,1696466,Therealtrau,Senior Member,1605499231,190,92,28
4181,1088035,codon22,Junior Member,1344597454,175,50,28
4182,1716126,namqna,Senior Member,1612855839,"1,662","1,184",113
4183,1017059,vozerbienhinh,Junior Member,1333778438,389,21,18
4184,237644,pippo_f4,Senior Member,1250497379,"3,588","1,606",113
4185,1691405,NickNayLaDeChemGio,Senior Member,1605362002,"1,533",680,113
4186,1049582,Englu,Member,1338812218,178,202,43
4187,1488002,dole.tuan,Senior Member,1426001446,226,17,18
4188,123981,galaxyangelzz,Đã tốn tiền,1228805894,"32,060","6,122",113
4189,1504065,phongtu1412,Junior Member,1460537025,92,13,8
4190,1299300,Leplao,Senior Member,1374554365,98,48,18
4191,1718593,Lỗi lầm nơi anh,Junior Member,1614016612,21,4,3
4192,1365838,cheater123,Senior Member,1384541564,"2,241","2,316",113
4193,1449054,thosuaongnuoc_a1,Senior Member,1412660423,474,239,63
4194,1452059,fangfatfeluonver12,Member,1416917009,"6,618","7,484",113
4195,388468,8700,Senior Member,1267421963,"1,206",183,63
4196,1441739,thientai12,Senior Member,1410427420,"2,277","2,376",113
4197,1682877,notvqm,Junior Member,1597818856,28,9,3
4198,1709046,Loc6888,Junior Member,1609400231,19,13,3
4199,1048646,Jib,Senior Member,1338652913,75,74,18
4200,1575054,kid_nuce,Senior Member,1477289444,689,223,43
4201,1733520,Vuilachinh6868,Senior Member,1620567114,103,36,28
4202,1148781,trungnghia117,Member,1352370744,"2,248",551,113
4203,1718657,phandong,Junior Member,1614052486,15,3,3
4204,1002503,AnhThatNgoc,Đã tốn tiền,1330884655,505,369,63
4205,1508694,WindyGT,Senior Member,1460546464,131,26,28
4206,1622489,canabis2903,Junior Member,1501482442,115,84,28
4207,613501,loechan,Đã tốn tiền,1295329203,"1,205",88,48
4208,1505290,Zapper Gun,Senior Member,1460541580,"1,144",976,113
4209,1029416,pqh2011,Junior Member,1335765618,2,0,1
4210,1243514,meesudzu,Senior Member,1366031281,"1,205",453,83
4211,911914,mr.dree,Member,1318262580,"1,006",22,38
4212,1673334,shortgun1102,Senior Member,1583937244,74,36,18
4213,421276,lupin87,Junior Member,1271600354,165,42,28
4214,1315404,caroline17,Senior Member,1376645286,390,177,43
4215,1078652,mrpip971,Senior Member,1343468812,175,39,28
4216,1690743,Hùng Mã Gia,Senior Member,1605357908,24,3,3
4217,1295741,kaizozo,Junior Member,1374482271,157,48,28
4218,1606005,Bouya19,Senior Member,1492842663,32,1,8
4219,457784,dhtung29,Junior Member,1276853980,12,16,3
4220,1574661,bacuapple,Junior Member,1477075038,8,3,3
4221,1597769,Rw309,Junior Member,1489152473,68,8,8
4222,1681215,navibu,Senior Member,1597816538,171,52,28
4223,1498378,LuciferMorningstar,Member,1460523501,151,406,93
4224,1338902,taikhoan.voz,Đã tốn tiền,1380602930,158,33,28
4225,305748,steppevert,Junior Member,1258262429,10,1,3
4226,897160,rosewood,Junior Member,1317053328,15,3,3
4227,47066,andrewiles,Senior Member,1198393731,740,17,18
4228,1472090,Kyoryu Violet,Junior Member,1420595321,538,37,28
4229,4830,NGAGEQD,Junior Member,1166069838,24,0,1
4230,1146587,anhratdeptrai001,Senior Member,1352135542,"1,225",658,113
4231,275,nvidiafx2004,Đã tốn tiền,1153724213,"1,257",71,48
4232,574570,freelancer89,Junior Member,1290955383,121,13,18
4233,1702987,trandracula,Senior Member,1606727599,556,480,63
4234,1735105,Rhapsodyk1984,Junior Member,1621091696,1,0,1
4235,283644,trung2204,Senior Member,1255794462,"1,638","1,334",113
4236,1701127,ntran97,Senior Member,1606116507,95,5,8
4237,1413354,Hellas,Senior Member,1394367380,70,1,8
4238,1186051,um vay cung mung ver.2,Member,1357913120,672,"1,366",93
4239,1736997,Lili280220,Junior Member,1621656903,1,0,1
4240,1427953,Lincoln US,Junior Member,1404226151,52,1,8
4241,863167,kakyu.jack,Đã tốn tiền,1314109724,390,28,28
4242,1737246,ChuyênGiaĐuĐỉnh,Junior Member,1621763582,4,1,3
4243,1606073,ngoctan_95,Senior Member,1492875841,"1,114",841,113
4244,1717119,LGBT Hà Nội,Junior Member,1613491713,111,-44,18
4245,1740246,KienGalaxy,Junior Member,1622439206,12,3,3
4246,1260317,khonglamgimacungban,Senior Member,1368505204,"1,462",869,113
4247,1736648,vuvancap1985,Junior Member,1621570294,151,33,28
4248,1493602,Luubihuyenduc,Senior Member,1460514021,"2,594","3,979",113
4249,1391958,FONG TOM CMNR XYZ,Senior Member,1388499431,108,9,18
4250,1486758,thanhtuan08if,Senior Member,1425632538,319,108,43
4251,1423444,sadzness,Junior Member,1403881847,19,5,3
4252,488512,hquyen91,Senior Member,1280602792,514,438,63
4253,1058543,abc93xyz20,Senior Member,1340113971,211,14,18
4254,1743065,ilovelenaanderson,Junior Member,1623553833,8,4,3
4255,1687152,Conchomauden,Junior Member,1601598750,27,6,3
4256,1421478,MocUyenThanh12,Senior Member,1403867513,407,849,93
4257,1697004,DaiHuynh,Junior Member,1605521797,24,0,1
4258,1421953,Andres Iniesta Lujan,Junior Member,1403870037,41,13,8
4259,72505,heorung,Member,1210476961,994,622,93
4260,1012227,7chulinhchi,Junior Member,1332846403,4,1,3
4261,1696334,Chỉ trách mày ngu thôi,Junior Member,1605494347,72,87,18
4262,1709348,BTC-XSN,Junior Member,1609562476,12,-1,3
4263,1748230,Chester Koong,Member,1625683274,"1,678","2,734",113
4264,514740,FukxxxU,Junior Member,1283366981,188,48,28
4265,880498,satthubecon_113,Senior Member,1315638030,143,16,18
4266,1593797,AnhSinhVien93,Member,1487315726,680,376,63
4267,1670,ngayhomqua,Junior Member,1156561341,653,1,18
4268,1274181,thanhlap93,Junior Member,1370788062,31,3,8
4269,165353,nhulongpm,Junior Member,1241096925,413,35,28
4270,1627333,Musnc69,Junior Member,1504099272,140,2,18
4271,509136,tractang79,Junior Member,1282813775,18,0,1
4272,78279,snowboy273,Đã tốn tiền,1212724651,975,60,28
4273,1704568,noel2020,Member,1607339884,540,210,43
4274,1752421,Sonvv1102,Junior Member,1627450059,3,0,1
4275,1467118,Synyster gay,Senior Member,1419270776,"1,668",357,83
4276,1394231,Khai Dan Chi,Junior Member,1388944290,116,12,18
4277,1545230,phongxendy,Junior Member,1461080251,47,22,18
4278,1452822,TimberSaw,Đã tốn tiền,1416924108,"1,038",201,63
4279,156051,1412356,Senior Member,1239164659,"4,185",219,63
4280,520904,AB.Dom,Senior Member,1284025281,56,12,8
4281,528264,Cerberus.,Member,1284782209,"1,858",69,48
4282,1211403,laoquadi,Đã tốn tiền,1361622340,6,0,1
4283,1433732,damchetmethangcaptain,Member,1408080502,708,699,93
4284,998750,hutech_ver3,Member,1330149695,968,188,43
4285,937063,vivu6400,Junior Member,1320425284,264,0,16
4286,61626,longspring,Đã tốn tiền,1206535533,"1,603","1,018",113
4287,1382928,thuanpham18391,Junior Member,1387037176,7,0,3
4288,1687664,ca_map_chet_duoi,Junior Member,1601601246,14,2,3
4289,1213654,khongnoidauNo.1,Junior Member,1361949613,40,2,8
4290,1599285,H_Liberty,Junior Member,1489891413,715,76,28
4291,1700004,Hey Cortana,Junior Member,1605799516,14,-1,1
4292,1624433,TwTeak99,Junior Member,1502463777,14,0,1
4293,1489392,pythonGreat,Junior Member,1426401261,610,-32,28
4294,124012,kindo,Senior Member,1228813975,182,55,28
4295,1761139,Quan Tài,Member,1630248993,"2,482","2,893",113
4296,19532,nhanngoctien,Senior Member,1185496922,"2,488",719,113
4297,1449177,levananhth13456,Đã tốn tiền,1412701705,256,29,28
4298,1400091,mrallen,Junior Member,1390447583,54,9,8
4299,992562,bsevenshido,Senior Member,1329197455,"1,042",281,83
4300,1059116,3 bich danh truoc,Senior Member,1340199192,"3,099","4,482",113
4301,1403058,manzo5194,Junior Member,1391772592,63,15,8
4302,1061761,gamerpro_thanh,Senior Member,1340637173,196,48,28
4303,1255175,Hiso,Senior Member,1367835622,"2,327",863,113
4304,299136,nhocconlontonxxx,Senior Member,1257516105,"2,289","1,034",113
4305,1686490,Vỉa hè,Member,1601592726,152,94,43
4306,1676113,Simple_Life,Junior Member,1594511211,21,-1,3
4307,92593,hoangtuan12345,Junior Member,1217662635,71,21,8
4308,1403868,nhanbigx,Member,1392004224,"1,344",255,83
4309,1209818,t2kenz,Senior Member,1361420823,796,564,93
4310,971950,nvanduc,Senior Member,1324036328,370,408,63
4311,38796,troioimoa,Member,1194192317,776,422,63
4312,1775456,duyhanh3011,Junior Member,1636175702,24,9,3
4313,1703987,pingpongpingpong,Senior Member,1607067869,114,17,18
4314,1506,hht,Senior Member,1156001261,539,16,18
4315,1529194,minhti56,Junior Member,1460773025,18,0,1
4316,1775487,KAyuKy,Junior Member,1636189208,16,0,1
4317,1762958,Shinya,Junior Member,1630982306,4,0,1
4318,895759,thanphongcn87,Junior Member,1316947624,44,9,8
4319,1775752,Ngày hôm qua,Junior Member,1636332406,34,12,8
4320,1729866,ni_hao!,Junior Member,1618986537,12,3,3
4321,342912,xyz123444,Junior Member,1262435644,202,1,18
4322,1678822,concocnomoconconoxoi,Senior Member,1597808026,"1,060",635,113
4323,1131173,RussiaCool,Đã tốn tiền,1350117091,63,20,8
4324,182011,rennj,Senior Member,1244380055,"31,952","-4,630",113
4325,1776078,MinhQuang8699,Junior Member,1636452471,9,1,3
4326,1737205,jackie79,Junior Member,1621751520,22,1,3
4327,1033929,devilxxx,Senior Member,1336569108,"1,197",14,48
4328,1750905,annguyendn,Junior Member,1626842615,43,8,8
4329,1776103,Xautraiqb,Junior Member,1636465356,4,2,3
4330,1027191,duyhn,Junior Member,1335334442,89,9,8
4331,1724520,LucaDoncic,Junior Member,1616406691,327,82,28
4332,1045386,akayy,Junior Member,1338184347,513,25,28
4333,1535342,Votong79,Junior Member,1460814834,13,3,3
4334,750025,Masuta,Đã tốn tiền,1305083303,"1,194",13,38
4335,1726936,chungtran6789,Junior Member,1617540540,6,1,3
4336,656692,FutureX,Member,1298837675,"2,830",446,113
4337,1708007,Tuấn ấn độ,Junior Member,1608962588,147,9,18
4338,1776322,flash sale,Senior Member,1636592863,378,333,63
4339,1721735,kazumi2786,Junior Member,1615169407,10,2,3
4340,1608397,f_69,Senior Member,1494165897,153,17,18
4341,1678738,Chánnn,Senior Member,1597807704,485,310,63
4342,1501853,hoangthuongx,Member,1460531374,"2,328",76,48
4343,1409026,kakalotz03,Đã tốn tiền,1393342562,675,92,43
4344,1714622,nicosla,Junior Member,1611978827,5,1,3
4345,1032345,yuan_o6o9,Junior Member,1336308559,57,4,8
